LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2010	111800.7788	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2011	113138.1496	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2012	116449.29	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2013	119366.7656	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2014	123521.4568	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2015	127537.3442	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2016	130538.397	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2017	133536.767	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2018	136761.7438	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2019	140221.5007	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2020	143871.8487	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2021	147666.5849	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2022	151570.7669	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2023	155560.53	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2024	159621.8539	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2025	163747.5031	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2026	167935.6776	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2027	172188.4227	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2028	176507.0175	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2029	180890.4455	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2030	185337.8493	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2031	189849.7962	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2032	194429.0505	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2033	199079.1779	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2034	203803.7842	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2035	208606.5505	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2036	213490.7024	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2037	218458.8753	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2038	223511.9478	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2039	228648.0293	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2040	233864.5548	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2041	239161.0066	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2042	244540.777	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2043	250006.3929	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2044	255557.3226	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2045	261191.106	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2046	266905.4923	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2047	272700.5512	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2048	278575.7336	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2049	284529.4478	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2050	290558.9602	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2051	296661.7514	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2052	302836.646	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2053	309081.4582	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2054	315393.3597	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2055	321768.6033	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2056	328204.6405	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2057	334701.2647	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2058	341258.45	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2059	347877.6468	
NZL	GDPLTFORECAST	TOT	MLN_USD	A	2060	354562.0198	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	1990	161557.5163	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	1991	166574.671	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	1992	172443.2228	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	1993	177248.4702	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	1994	186202.1219	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	1995	193997.1754	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	1996	203890.676	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	1997	214885.5588	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	1998	220650.4872	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	1999	225120.3718	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2000	232444.8068	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2001	237070.6717	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2002	240631.5466	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2003	242991.9772	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2004	252616.9495	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2005	259157.0203	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2006	265114.6187	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2007	272148.0159	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2008	272331.9597	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2009	267879.5275	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2010	269160.3913	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2011	272770.3509	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2012	280670.5152	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2013	282434.4918	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2014	288196.7801	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2015	295194.7554	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2016	305738.5867	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2017	315795.058	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2018	325343.4308	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2019	334429.1408	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2020	343111.7656	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2021	351454.7709	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2022	359523.9664	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2023	367385.2235	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2024	375102.8461	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2025	382734.8439	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2026	390332.4043	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2027	397938.1536	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2028	405580.4366	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2029	413272.426	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2030	421019.3037	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2031	428822.6887	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2032	436682.5648	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2033	444597.2327	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2034	452563.7475	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2035	460580.6045	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2036	468648.6916	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2037	476771.359	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2038	484952.3117	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2039	493191.7937	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2040	501489.9609	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2041	509850.7151	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2042	518281.4297	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2043	526788.1073	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2044	535372.2841	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2045	544033.0541	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2046	552770.4594	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2047	561586.356	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2048	570481.8213	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2049	579457.0408	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2050	588511.7943	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2051	597647.7378	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2052	606868.2255	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2053	616176.422	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2054	625575.8618	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2055	635069.9138	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2056	644664.7072	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2057	654368.3427	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2058	664186.9946	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2059	674123.6986	
NOR	GDPLTFORECAST	TOT	MLN_USD	A	2060	684179.8912	
POL	GDPLTFORECAST	TOT	MLN_USD	A	1990	311825.8744	
POL	GDPLTFORECAST	TOT	MLN_USD	A	1991	289949.4844	
POL	GDPLTFORECAST	TOT	MLN_USD	A	1992	297241.652	
POL	GDPLTFORECAST	TOT	MLN_USD	A	1993	308353.4673	
POL	GDPLTFORECAST	TOT	MLN_USD	A	1994	324674.006	
POL	GDPLTFORECAST	TOT	MLN_USD	A	1995	347244.8773	
POL	GDPLTFORECAST	TOT	MLN_USD	A	1996	368909.8234	
POL	GDPLTFORECAST	TOT	MLN_USD	A	1997	395052.2868	
POL	GDPLTFORECAST	TOT	MLN_USD	A	1998	414732.3909	
POL	GDPLTFORECAST	TOT	MLN_USD	A	1999	433495.9121	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2000	451961.8595	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2001	457409.1936	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2002	464011.7261	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2003	481955.341	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2004	507714.5217	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2005	526078.7632	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2006	558840.291	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2007	596758.8553	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2008	627352.1926	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2009	637567.1812	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2010	662271.2108	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2011	692210.9236	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2012	705630.5285	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2013	716567.9442	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2014	737715.5775	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2015	762923.8896	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2016	785002.4361	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2017	806343.638	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2018	827236.8794	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2019	847669.1237	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2020	867567.3622	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2021	886875.6949	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2022	905577.9292	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2023	923695.8737	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2024	941288.7271	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2025	958433.6566	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2026	975218.811	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2027	991729.988	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2028	1008023.314	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2029	1024108.709	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2030	1039974.461	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2031	1055600.433	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2032	1070960.588	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2033	1086020.164	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2034	1100731.462	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2035	1115050.927	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2036	1128946.438	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2037	1142400.803	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2038	1155412.594	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2039	1167989.267	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2040	1180142.569	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2041	1191882.143	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2042	1203196.662	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2043	1214058.288	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2044	1224438.038	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2045	1234315.403	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2046	1243691.709	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2047	1252597.579	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2048	1261076.303	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2049	1269179.858	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2050	1276964.657	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2051	1284495.344	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2052	1291840.576	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2053	1299058.678	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2054	1306190.643	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2055	1313266.386	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2056	1320320.03	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2057	1327395.29	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2058	1334527.113	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2059	1341730.739	
POL	GDPLTFORECAST	TOT	MLN_USD	A	2060	1349020.009	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	1990	161502.1751	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	1991	168556.9236	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	1992	170393.3116	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	1993	166911.7042	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	1994	168522.1322	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	1995	175739.565	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	1996	182221.7195	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	1997	190252.0104	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	1998	200027.9178	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	1999	208175.3604	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2000	216326.6416	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2001	220598.5539	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2002	222284.8837	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2003	220259.6103	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2004	223696.3905	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2005	225430.2066	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2006	228695.098	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2007	234104.5472	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2008	234084.6428	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2009	227276.6247	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2010	231677.6313	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2011	228780.5448	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2012	221389.7541	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2013	218365.8481	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2014	220831.2376	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2015	224009.1644	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2016	229058.9988	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2017	233819.8112	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2018	237761.75	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2019	241149.358	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2020	244339.3443	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2021	247614.5213	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2022	251176.113	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2023	255168.1325	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2024	259631.3543	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2025	264619.36	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2026	270179.7696	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2027	276352.185	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2028	283160.2683	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2029	290579.5109	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2030	298541.6496	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2031	306927.7305	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2032	315518.4658	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2033	324240.409	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2034	333034.203	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2035	341851.786	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2036	350654.7527	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2037	359416.5638	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2038	368118.749	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2039	376750.4316	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2040	385306.6938	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2041	393789.5672	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2042	402207.5464	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2043	410567.566	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2044	418873.7249	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2045	427129.0864	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2046	435339.6099	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2047	443516.7788	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2048	451668.7142	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2049	459796.2394	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2050	467896.9653	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2051	475970.7287	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2052	484023.5906	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2053	492059.0806	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2054	500074.0286	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2055	508061.8932	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2056	516019.8223	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2057	523953.8669	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2058	531871.5654	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2059	539782.7303	
PRT	GDPLTFORECAST	TOT	MLN_USD	A	2060	547701.169	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	1993	50981.21747	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	1994	54144.87236	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	1995	57308.82547	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	1996	61286.83697	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	1997	64802.02734	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	1998	67628.013	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	1999	67653.53779	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2000	68579.30335	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2001	70967.22779	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2002	74219.57949	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2003	77763.58448	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2004	81696.71434	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2005	87133.80818	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2006	94405.47963	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2007	104312.3299	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2008	110310.787	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2009	104866.2651	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2010	109506.9541	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2011	112773.8246	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2012	114805.2254	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2013	115885.3429	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2014	118237.1359	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2015	121626.8475	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2016	126171.6668	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2017	131050.7991	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2018	135887.4977	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2019	140595.8094	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2020	145164.15	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2021	149591.47	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2022	153878.8143	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2023	158030.6963	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2024	162057.4193	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2025	165973.0063	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2026	169792.3898	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2027	173532.1969	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2028	177202.8982	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2029	180801.957	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2030	184322.0158	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2031	187760.8982	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2032	191114.5443	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2033	194377.7349	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2034	197544.7943	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2035	200611.7634	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2036	203576.7297	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2037	206439.6443	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2038	209203.003	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2039	211871.7591	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2040	214452.5978	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2041	216953.5154	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2042	219380.3712	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2043	221736.7133	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2044	224025.3108	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2045	226249.3837	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2046	228414.8365	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2047	230530.8367	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2048	232607.8095	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2049	234657.1764	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2050	236691.3935	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2051	238725.0254	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2052	240773.7202	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2053	242850.8178	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2054	244964.7023	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2055	247121.2009	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2056	249327.6592	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2057	251593.4198	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2058	253925.882	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2059	256327.0586	
SVK	GDPLTFORECAST	TOT	MLN_USD	A	2060	258797.296	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	1990	768408.1	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	1991	787948.74	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	1992	795281.918	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	1993	787078.6699	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	1994	805828.681	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	1995	828055.1896	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	1996	848349.0897	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	1997	881258.2258	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	1998	920632.4957	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	1999	964209.0147	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2000	1012504.128	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2001	1049657.268	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2002	1078104.895	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2003	1111412.317	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2004	1147636.582	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2005	1188763.816	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2006	1237220.47	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2007	1280265.672	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2008	1291681.74	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2009	1242179.791	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2010	1239679.74	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2011	1240303.372	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2012	1219944.338	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2013	1205029.923	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2014	1217466.232	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2015	1236106.728	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2016	1265165.827	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2017	1293388.28	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2018	1318377.713	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2019	1341135.435	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2020	1363052.143	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2021	1385185.606	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2022	1408242.005	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2023	1432694.585	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2024	1458900.442	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2025	1487043.769	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2026	1517065.95	
ESP	GDPLTFORECAST	TOT	MLN_USD	A	2027	1548222.747	
